"sigma_o","sigma_x","Number of Components","Seed"
"7, 2, 26, 43, 46, 30, 70, 35, 40, 27, 69, 10, 39, 3, 17, 11, 42, 1, 48, 28, 53, 45, 21, 38, 24, 16, 47, 20, 52, 64, 71, 56, 73, 5, 9, 68, 15, 60, 50, 62, 59, 67, 22, 74, 31, 23, 6, 57, 66, 33, 63, 75, 18, 34, 51, 4, 49, 65, 8, 25, 14, 12, 55, 37, 44, 13, 41, 54, 72, 36, 58, 61, 32, 29, 19","75, 44, 38, 3, 1, 42, 32, 25, 46, 12, 13, 11, 59, 7, 47, 60, 2, 24, 29, 20, 56, 22, 40, 18, 63, 55, 14, 10, 35, 30, 31, 19, 66, 6, 52, 26, 53, 34, 48, 27, 45, 21, 57, 36, 54, 17, 9, 64, 8, 4, 65, 58, 70, 71, 68, 37, 15, 67, 28, 43, 51, 33, 73, 49, 72, 23, 39, 74, 5, 62, 69, 50, 41, 16, 61","3","13807780"
"35, 36, 34, 28, 51, 43, 3, 70, 58, 67, 53, 37, 9, 40, 29, 33, 46, 56, 63, 31, 44, 41, 74, 61, 7, 68, 26, 72, 38, 57, 75, 8, 30, 42, 55, 50, 73, 19, 25, 11, 71, 13, 62, 59, 14, 12, 49, 47, 18, 64, 6, 17, 10, 21, 4, 32, 20, 27, 22, 60, 69, 54, 48, 5, 52, 1, 24, 45, 15, 2, 65, 66, 39, 16, 23","47, 31, 24, 15, 63, 35, 1, 20, 50, 44, 21, 42, 2, 48, 56, 11, 72, 12, 14, 26, 58, 38, 22, 30, 40, 34, 51, 41, 53, 73, 6, 75, 64, 52, 74, 4, 19, 37, 67, 70, 27, 65, 46, 23, 8, 39, 13, 61, 9, 68, 10, 43, 32, 62, 69, 16, 3, 54, 45, 71, 60, 33, 49, 66, 5, 57, 7, 17, 25, 55, 28, 29, 59, 18, 36","2","13807780"
"46, 41, 48, 11, 52, 38, 31, 61, 16, 32, 28, 58, 2, 25, 4, 26, 59, 55, 10, 45, 60, 22, 29, 67, 53, 70, 72, 18, 43, 49, 73, 14, 37, 62, 6, 54, 24, 19, 12, 56, 23, 33, 20, 36, 42, 44, 8, 75, 27, 30, 69, 5, 66, 51, 63, 17, 15, 40, 9, 68, 39, 71, 3, 35, 13, 21, 50, 64, 74, 34, 7, 65, 57, 47, 1","7, 53, 51, 26, 4, 6, 66, 23, 32, 74, 58, 3, 56, 18, 35, 55, 71, 48, 63, 61, 52, 13, 40, 11, 10, 67, 60, 25, 12, 28, 9, 31, 38, 37, 46, 8, 47, 34, 59, 24, 30, 62, 64, 73, 54, 75, 2, 19, 45, 17, 39, 22, 42, 29, 44, 72, 20, 65, 68, 1, 16, 57, 5, 41, 15, 69, 43, 50, 49, 36, 27, 33, 14, 70, 21","2","13807780"
"8, 74, 23, 51, 58, 46, 40, 15, 56, 3, 29, 72, 12, 41, 19, 16, 49, 33, 27, 70, 37, 20, 32, 24, 14, 39, 22, 59, 64, 60, 30, 66, 54, 73, 75, 61, 6, 53, 7, 71, 57, 10, 50, 47, 4, 34, 25, 62, 1, 5, 52, 17, 67, 18, 26, 13, 28, 38, 36, 55, 69, 35, 45, 11, 2, 48, 21, 43, 68, 31, 9, 65, 42, 44, 63","37, 4, 72, 75, 23, 15, 13, 54, 32, 7, 43, 31, 65, 19, 34, 67, 64, 24, 46, 36, 56, 25, 20, 40, 50, 26, 21, 62, 33, 61, 51, 8, 39, 58, 14, 49, 38, 60, 29, 1, 41, 47, 3, 55, 70, 74, 10, 53, 44, 22, 35, 63, 28, 57, 11, 18, 52, 69, 27, 73, 5, 12, 30, 6, 59, 66, 16, 45, 17, 42, 48, 68, 2, 71, 9","3","13807780"
"31, 49, 73, 5, 11, 43, 37, 41, 30, 48, 71, 53, 4, 32, 42, 57, 19, 50, 75, 65, 63, 8, 52, 62, 56, 44, 70, 6, 39, 25, 60, 68, 1, 47, 3, 45, 26, 12, 40, 74, 20, 61, 17, 46, 2, 72, 55, 14, 16, 28, 7, 18, 29, 64, 15, 66, 35, 58, 22, 59, 23, 34, 69, 9, 24, 13, 38, 51, 36, 10, 54, 67, 33, 21, 27","54, 2, 65, 72, 52, 39, 36, 19, 16, 5, 38, 26, 57, 14, 50, 49, 20, 53, 51, 27, 18, 15, 67, 23, 12, 56, 75, 22, 10, 9, 69, 7, 30, 35, 34, 33, 64, 68, 62, 13, 46, 60, 58, 43, 70, 11, 29, 3, 42, 31, 48, 4, 25, 73, 59, 1, 8, 17, 74, 24, 21, 55, 71, 40, 41, 32, 47, 61, 63, 66, 6, 37, 45, 44, 28","3","13807780"
"1, 31, 14, 61, 15, 48, 33, 73, 7, 66, 41, 26, 46, 72, 42, 70, 16, 19, 38, 59, 53, 34, 17, 60, 23, 49, 55, 50, 37, 62, 54, 56, 27, 4, 18, 71, 40, 36, 64, 29, 58, 57, 2, 12, 22, 9, 65, 20, 30, 25, 75, 52, 47, 39, 21, 3, 35, 32, 6, 45, 67, 51, 8, 28, 74, 5, 43, 11, 13, 24, 63, 44, 10, 69, 68","34, 57, 55, 6, 7, 74, 49, 29, 54, 44, 42, 4, 5, 59, 40, 36, 32, 39, 45, 41, 66, 51, 53, 20, 24, 33, 69, 47, 12, 8, 19, 70, 63, 31, 46, 22, 56, 61, 26, 71, 15, 43, 60, 27, 73, 68, 2, 30, 64, 37, 11, 17, 23, 21, 14, 9, 50, 75, 16, 35, 48, 52, 13, 65, 28, 25, 10, 62, 67, 18, 3, 38, 58, 1, 72","3","13807780"
"55, 16, 61, 37, 73, 64, 75, 7, 5, 42, 9, 19, 25, 39, 45, 29, 10, 2, 58, 17, 8, 3, 13, 56, 12, 33, 51, 31, 67, 62, 27, 30, 23, 46, 52, 70, 68, 4, 1, 36, 35, 20, 50, 48, 21, 15, 47, 57, 28, 74, 11, 65, 14, 60, 59, 54, 66, 40, 72, 24, 43, 32, 69, 49, 44, 41, 63, 71, 53, 6, 38, 26, 22, 34, 18","39, 60, 10, 7, 24, 4, 19, 29, 42, 38, 2, 63, 6, 31, 50, 37, 57, 62, 66, 59, 14, 1, 48, 12, 33, 47, 74, 28, 75, 69, 52, 45, 56, 21, 30, 32, 51, 61, 72, 20, 16, 54, 35, 40, 17, 70, 22, 55, 36, 41, 15, 13, 65, 68, 5, 73, 26, 43, 27, 25, 67, 44, 3, 71, 23, 11, 9, 18, 34, 46, 64, 53, 58, 49, 8","3","13807780"
"53, 36, 24, 11, 61, 44, 39, 27, 75, 8, 57, 1, 20, 48, 6, 19, 30, 43, 42, 64, 14, 17, 33, 51, 74, 67, 49, 4, 69, 50, 35, 3, 46, 55, 13, 15, 41, 47, 73, 28, 59, 68, 23, 70, 65, 52, 9, 71, 31, 22, 38, 60, 2, 5, 10, 63, 16, 32, 58, 12, 26, 37, 72, 40, 21, 62, 45, 7, 18, 56, 29, 34, 25, 66, 54","59, 32, 43, 70, 7, 19, 22, 58, 53, 5, 27, 48, 31, 37, 61, 72, 25, 2, 8, 23, 56, 64, 39, 66, 38, 11, 74, 17, 57, 47, 65, 62, 73, 6, 67, 54, 51, 34, 20, 45, 36, 69, 35, 4, 50, 9, 12, 18, 68, 40, 13, 30, 49, 46, 24, 44, 21, 1, 14, 15, 42, 63, 16, 60, 75, 10, 26, 55, 41, 52, 33, 28, 29, 3, 71","4","13807780"
"60, 10, 35, 46, 40, 1, 15, 20, 36, 75, 69, 44, 61, 53, 56, 30, 28, 31, 72, 32, 57, 19, 17, 12, 16, 64, 24, 58, 71, 54, 68, 22, 6, 23, 48, 42, 7, 45, 62, 21, 73, 3, 65, 59, 41, 9, 39, 34, 8, 37, 11, 2, 66, 51, 13, 14, 63, 5, 33, 49, 74, 43, 26, 55, 50, 25, 52, 29, 67, 4, 47, 18, 70, 27, 38","37, 22, 40, 21, 13, 15, 24, 16, 71, 70, 47, 11, 5, 69, 35, 44, 34, 49, 36, 2, 41, 1, 8, 31, 6, 46, 63, 45, 29, 14, 74, 12, 62, 17, 60, 65, 10, 58, 20, 75, 25, 72, 73, 66, 56, 59, 54, 52, 18, 26, 27, 50, 68, 30, 55, 32, 64, 4, 39, 61, 33, 7, 23, 67, 53, 19, 48, 43, 9, 3, 42, 38, 28, 57, 51","4","13807780"
"5, 62, 25, 10, 49, 30, 65, 11, 48, 9, 69, 45, 7, 63, 21, 6, 16, 34, 60, 12, 3, 1, 37, 66, 61, 23, 52, 40, 73, 26, 33, 28, 58, 36, 24, 72, 59, 54, 43, 31, 41, 46, 14, 18, 70, 27, 47, 71, 38, 35, 20, 2, 64, 29, 32, 15, 13, 19, 67, 42, 22, 74, 8, 53, 39, 51, 4, 75, 55, 68, 56, 57, 50, 17, 44","70, 63, 74, 73, 22, 14, 69, 24, 40, 19, 30, 75, 68, 37, 36, 45, 23, 64, 46, 35, 39, 32, 29, 58, 25, 50, 11, 44, 54, 71, 42, 52, 38, 28, 6, 60, 34, 47, 27, 5, 56, 15, 62, 61, 51, 1, 49, 41, 3, 65, 59, 17, 7, 57, 48, 55, 16, 66, 10, 72, 9, 4, 12, 43, 18, 26, 67, 2, 8, 33, 21, 20, 13, 53, 31","4","13807780"
"46, 73, 55, 23, 32, 51, 38, 66, 57, 37, 61, 43, 70, 75, 12, 16, 58, 60, 50, 62, 69, 11, 28, 36, 71, 40, 29, 9, 39, 68, 48, 33, 8, 72, 10, 41, 27, 13, 64, 65, 45, 19, 67, 34, 2, 47, 1, 56, 31, 74, 3, 17, 44, 63, 54, 59, 6, 20, 25, 4, 42, 35, 24, 7, 21, 53, 22, 18, 26, 14, 52, 49, 15, 5, 30","75, 7, 11, 29, 10, 38, 41, 13, 47, 1, 70, 23, 73, 74, 43, 34, 67, 72, 5, 25, 12, 28, 31, 30, 35, 64, 71, 8, 44, 24, 3, 69, 16, 52, 50, 58, 22, 54, 33, 61, 32, 36, 4, 2, 40, 57, 68, 59, 39, 51, 26, 49, 21, 65, 19, 42, 63, 60, 62, 56, 37, 20, 27, 53, 17, 15, 55, 46, 48, 45, 14, 9, 66, 18, 6","5","13807780"
"27, 41, 54, 2, 69, 74, 26, 28, 35, 12, 51, 6, 29, 50, 19, 60, 57, 16, 65, 45, 43, 7, 63, 62, 64, 36, 49, 53, 42, 72, 13, 31, 11, 30, 18, 71, 59, 1, 73, 61, 9, 70, 21, 33, 22, 38, 44, 17, 15, 24, 25, 67, 48, 75, 23, 34, 20, 14, 8, 3, 5, 55, 37, 32, 39, 46, 40, 58, 52, 56, 68, 66, 10, 4, 47","73, 45, 68, 27, 30, 63, 53, 33, 42, 1, 64, 72, 36, 12, 50, 58, 29, 44, 57, 19, 55, 9, 59, 25, 40, 4, 17, 70, 61, 51, 7, 43, 8, 34, 16, 14, 46, 11, 62, 28, 75, 74, 10, 5, 65, 6, 48, 23, 54, 22, 13, 21, 47, 49, 52, 56, 15, 69, 39, 26, 60, 31, 2, 67, 32, 24, 35, 41, 20, 37, 71, 3, 38, 18, 66","4","13807780"
"65, 59, 42, 15, 30, 4, 18, 7, 1, 27, 68, 41, 57, 6, 38, 22, 19, 34, 48, 11, 64, 55, 56, 46, 35, 51, 9, 39, 44, 70, 63, 66, 28, 33, 73, 53, 10, 17, 58, 23, 60, 75, 40, 45, 3, 25, 67, 62, 72, 26, 13, 74, 20, 29, 2, 8, 24, 49, 69, 71, 16, 54, 47, 21, 50, 32, 37, 12, 31, 52, 43, 61, 14, 36, 5","49, 70, 2, 60, 16, 61, 51, 26, 62, 29, 35, 10, 28, 68, 33, 42, 40, 6, 74, 38, 39, 8, 58, 63, 47, 30, 31, 59, 48, 9, 7, 13, 23, 36, 56, 20, 46, 67, 34, 43, 32, 45, 4, 22, 25, 71, 54, 17, 65, 73, 41, 14, 50, 1, 64, 19, 37, 24, 21, 72, 18, 53, 27, 15, 12, 3, 57, 55, 5, 69, 66, 44, 11, 75, 52","2","13807780"
"26, 47, 27, 55, 15, 25, 21, 16, 66, 31, 56, 5, 33, 74, 70, 4, 35, 41, 7, 37, 39, 32, 59, 22, 38, 13, 64, 61, 36, 60, 57, 11, 28, 67, 72, 3, 49, 62, 44, 75, 2, 14, 19, 1, 17, 63, 68, 29, 18, 9, 58, 23, 24, 43, 12, 53, 40, 30, 45, 54, 69, 8, 20, 48, 34, 65, 73, 46, 71, 52, 51, 10, 6, 42, 50","60, 37, 58, 14, 26, 72, 20, 34, 44, 10, 2, 47, 29, 31, 50, 51, 68, 36, 3, 62, 45, 71, 67, 74, 30, 11, 23, 22, 57, 56, 52, 38, 70, 48, 53, 25, 16, 61, 15, 28, 5, 55, 33, 43, 9, 41, 65, 46, 12, 73, 40, 24, 13, 63, 39, 59, 17, 1, 42, 8, 54, 21, 35, 32, 7, 18, 6, 69, 49, 19, 27, 66, 75, 64, 4","5","13807780"
"15, 73, 11, 13, 61, 55, 32, 45, 62, 31, 7, 37, 25, 1, 68, 9, 42, 23, 20, 69, 71, 24, 52, 49, 36, 17, 8, 64, 39, 14, 22, 19, 12, 59, 40, 38, 63, 29, 35, 51, 47, 65, 26, 66, 4, 50, 70, 67, 10, 27, 3, 75, 56, 33, 46, 18, 16, 60, 53, 54, 34, 6, 28, 21, 74, 43, 41, 58, 30, 48, 2, 72, 57, 5, 44","32, 47, 34, 7, 10, 1, 16, 26, 49, 60, 20, 58, 48, 44, 38, 24, 63, 45, 31, 30, 56, 46, 23, 69, 59, 9, 72, 19, 57, 2, 13, 18, 61, 14, 36, 62, 68, 40, 21, 75, 35, 4, 67, 37, 27, 54, 52, 6, 33, 71, 65, 64, 22, 39, 17, 70, 51, 8, 25, 12, 11, 50, 55, 74, 3, 42, 73, 41, 5, 66, 29, 53, 15, 28, 43","6","13807780"
"51, 28, 29, 14, 19, 57, 17, 53, 10, 74, 16, 42, 63, 40, 43, 11, 58, 49, 36, 23, 4, 62, 66, 68, 13, 44, 38, 39, 30, 50, 24, 9, 32, 55, 20, 70, 34, 22, 33, 75, 37, 35, 3, 59, 26, 31, 67, 61, 47, 15, 45, 12, 25, 71, 46, 72, 56, 73, 21, 6, 48, 41, 2, 54, 18, 60, 8, 65, 52, 7, 64, 27, 69, 1, 5","30, 36, 55, 70, 27, 59, 38, 33, 5, 17, 24, 34, 69, 66, 61, 26, 48, 75, 16, 44, 23, 2, 57, 20, 68, 49, 31, 45, 25, 60, 15, 11, 4, 46, 3, 19, 1, 53, 8, 37, 43, 10, 28, 64, 65, 39, 54, 32, 13, 62, 50, 47, 18, 22, 63, 52, 9, 42, 56, 7, 74, 21, 73, 12, 67, 71, 40, 58, 72, 6, 51, 29, 14, 41, 35","6","13807780"
"64, 13, 52, 44, 11, 36, 6, 8, 70, 17, 43, 34, 51, 49, 53, 65, 42, 61, 54, 30, 14, 26, 9, 59, 55, 69, 12, 62, 58, 35, 71, 66, 75, 67, 32, 24, 73, 15, 21, 18, 37, 63, 56, 50, 25, 33, 28, 1, 23, 68, 5, 46, 47, 39, 57, 22, 74, 4, 27, 20, 38, 16, 72, 45, 3, 41, 40, 48, 2, 31, 19, 10, 29, 60, 7","25, 29, 58, 64, 17, 23, 53, 1, 32, 7, 14, 47, 39, 31, 74, 62, 8, 72, 65, 18, 10, 56, 13, 60, 57, 49, 28, 24, 59, 20, 68, 30, 21, 35, 41, 52, 67, 63, 3, 40, 19, 27, 4, 38, 26, 34, 69, 43, 61, 15, 12, 51, 75, 16, 11, 44, 33, 9, 45, 2, 37, 71, 66, 5, 73, 22, 50, 42, 48, 55, 6, 54, 46, 70, 36","1","13807780"
"28, 25, 23, 10, 29, 55, 41, 62, 71, 50, 61, 65, 64, 24, 19, 18, 33, 12, 3, 74, 21, 60, 20, 73, 56, 43, 6, 47, 48, 36, 51, 13, 66, 52, 34, 53, 54, 37, 35, 45, 9, 58, 75, 5, 72, 46, 30, 39, 44, 16, 22, 32, 67, 4, 63, 26, 40, 69, 27, 15, 57, 38, 17, 68, 49, 11, 1, 59, 14, 8, 70, 2, 42, 31, 7","73, 33, 64, 19, 54, 50, 11, 61, 1, 66, 14, 36, 60, 42, 69, 74, 32, 27, 6, 4, 2, 71, 13, 68, 9, 5, 45, 17, 43, 18, 21, 38, 20, 63, 10, 31, 48, 35, 62, 39, 41, 25, 22, 59, 7, 37, 8, 51, 53, 55, 49, 3, 65, 56, 26, 34, 12, 46, 30, 72, 29, 57, 47, 70, 28, 52, 23, 24, 16, 75, 58, 15, 67, 40, 44","4","13807780"
"30, 71, 48, 23, 3, 65, 6, 56, 73, 63, 43, 15, 67, 60, 10, 39, 68, 21, 40, 53, 37, 25, 7, 5, 8, 51, 44, 55, 19, 62, 57, 38, 14, 32, 1, 2, 58, 26, 59, 28, 64, 4, 18, 9, 70, 50, 47, 16, 36, 54, 75, 74, 35, 41, 12, 52, 69, 13, 34, 66, 20, 11, 42, 29, 49, 72, 61, 31, 24, 17, 33, 45, 46, 27, 22","73, 75, 29, 30, 49, 46, 68, 9, 60, 34, 23, 31, 32, 7, 4, 69, 17, 70, 27, 72, 66, 24, 6, 35, 16, 67, 42, 41, 40, 61, 47, 22, 19, 65, 52, 28, 14, 57, 45, 56, 20, 12, 5, 13, 3, 11, 43, 63, 2, 71, 58, 33, 10, 51, 50, 39, 36, 18, 53, 37, 8, 25, 59, 54, 44, 15, 62, 21, 38, 48, 1, 74, 64, 55, 26","3","13807780"
"58, 29, 11, 30, 60, 59, 67, 73, 12, 71, 40, 41, 34, 55, 50, 20, 32, 3, 2, 54, 25, 35, 4, 46, 49, 33, 27, 44, 62, 61, 16, 13, 17, 6, 45, 43, 39, 7, 52, 65, 8, 10, 1, 36, 66, 19, 5, 57, 68, 70, 72, 22, 42, 9, 53, 37, 75, 21, 74, 18, 47, 28, 23, 14, 26, 51, 64, 63, 24, 31, 15, 48, 56, 69, 38","9, 28, 10, 31, 50, 17, 30, 65, 71, 11, 75, 34, 67, 45, 20, 63, 69, 61, 15, 35, 48, 42, 36, 24, 40, 19, 16, 3, 4, 5, 56, 60, 23, 52, 33, 6, 7, 44, 55, 25, 68, 46, 70, 58, 57, 2, 49, 1, 27, 43, 47, 51, 59, 22, 32, 64, 72, 12, 41, 14, 8, 53, 73, 26, 37, 38, 74, 54, 21, 39, 18, 62, 13, 66, 29","2","13807780"
"51, 55, 12, 69, 45, 33, 5, 13, 52, 44, 18, 67, 73, 19, 43, 68, 16, 56, 24, 75, 35, 1, 7, 50, 59, 66, 17, 40, 30, 60, 11, 9, 15, 41, 14, 63, 61, 71, 46, 25, 64, 26, 23, 48, 57, 53, 70, 4, 22, 72, 42, 6, 49, 21, 58, 37, 28, 31, 38, 2, 29, 32, 34, 74, 47, 20, 3, 62, 10, 8, 27, 65, 54, 36, 39","22, 57, 16, 65, 39, 25, 37, 47, 18, 4, 30, 46, 3, 54, 68, 53, 36, 70, 62, 51, 27, 44, 17, 59, 42, 1, 40, 74, 63, 8, 15, 32, 48, 66, 29, 21, 67, 52, 69, 64, 9, 43, 33, 26, 5, 11, 20, 12, 35, 58, 45, 34, 24, 28, 49, 73, 2, 75, 41, 61, 13, 6, 50, 23, 19, 71, 38, 56, 60, 31, 10, 72, 7, 55, 14","5","13807780"
"17, 41, 25, 42, 44, 68, 52, 32, 58, 16, 8, 19, 59, 11, 71, 6, 69, 28, 64, 27, 43, 22, 46, 37, 54, 47, 34, 50, 40, 3, 67, 65, 20, 9, 63, 30, 75, 14, 1, 72, 5, 33, 15, 31, 73, 12, 70, 45, 49, 29, 62, 18, 36, 4, 55, 23, 60, 24, 51, 38, 10, 66, 35, 39, 26, 21, 56, 57, 61, 7, 48, 74, 53, 2, 13","73, 35, 74, 22, 16, 40, 65, 60, 8, 75, 57, 39, 15, 34, 42, 4, 33, 47, 66, 59, 10, 46, 71, 3, 12, 27, 31, 21, 48, 45, 50, 24, 68, 23, 72, 69, 63, 29, 14, 43, 11, 20, 53, 25, 44, 7, 37, 64, 54, 30, 32, 26, 13, 19, 17, 61, 56, 51, 67, 2, 18, 9, 36, 5, 1, 28, 49, 62, 38, 55, 41, 58, 52, 70, 6","4","13807780"
"7, 52, 17, 4, 49, 61, 14, 71, 38, 48, 67, 62, 39, 23, 2, 40, 43, 33, 31, 36, 51, 35, 46, 9, 47, 27, 12, 1, 6, 37, 42, 32, 11, 59, 13, 50, 25, 45, 19, 75, 69, 63, 53, 15, 74, 57, 20, 29, 16, 73, 72, 64, 55, 54, 30, 28, 60, 10, 68, 3, 34, 44, 26, 21, 58, 70, 41, 66, 5, 22, 56, 18, 65, 8, 24","29, 74, 36, 2, 64, 10, 63, 66, 40, 39, 41, 48, 54, 62, 21, 26, 59, 4, 73, 11, 13, 58, 17, 7, 37, 71, 3, 45, 35, 20, 15, 49, 69, 5, 16, 23, 6, 32, 28, 12, 57, 46, 61, 56, 34, 38, 31, 75, 53, 22, 50, 19, 52, 43, 14, 65, 70, 27, 18, 1, 30, 25, 8, 44, 33, 51, 72, 24, 47, 55, 9, 68, 60, 42, 67","3","13807780"
"5, 53, 54, 10, 45, 6, 22, 4, 44, 73, 9, 20, 69, 56, 18, 30, 3, 36, 60, 50, 8, 43, 31, 71, 23, 38, 32, 24, 65, 17, 25, 47, 42, 27, 21, 48, 11, 61, 57, 15, 59, 16, 40, 55, 7, 12, 14, 34, 46, 28, 66, 49, 72, 26, 1, 63, 70, 19, 74, 51, 62, 41, 68, 64, 67, 75, 37, 39, 58, 35, 2, 13, 52, 33, 29","33, 71, 23, 51, 29, 18, 20, 50, 25, 49, 38, 5, 10, 35, 2, 31, 9, 52, 75, 62, 61, 40, 22, 8, 28, 56, 13, 66, 64, 69, 26, 34, 3, 59, 55, 47, 45, 54, 67, 6, 1, 11, 70, 30, 43, 16, 74, 19, 68, 27, 48, 15, 65, 63, 72, 41, 46, 42, 36, 57, 21, 44, 60, 32, 14, 17, 58, 4, 24, 53, 7, 73, 37, 39, 12","4","13807780"
"27, 75, 21, 4, 38, 48, 7, 1, 59, 57, 11, 33, 64, 29, 63, 20, 67, 9, 22, 52, 60, 25, 35, 54, 49, 45, 30, 5, 32, 70, 14, 39, 19, 69, 66, 73, 46, 2, 44, 43, 3, 10, 36, 56, 58, 62, 12, 50, 42, 26, 53, 13, 51, 15, 34, 68, 47, 72, 23, 61, 41, 18, 55, 31, 71, 24, 74, 6, 17, 65, 16, 8, 37, 40, 28","46, 29, 44, 1, 16, 60, 14, 64, 40, 56, 32, 4, 52, 47, 8, 28, 36, 30, 50, 55, 18, 54, 74, 66, 53, 69, 2, 38, 48, 72, 67, 27, 9, 63, 65, 3, 20, 33, 75, 51, 71, 7, 49, 37, 39, 19, 61, 10, 6, 15, 22, 34, 73, 31, 41, 21, 11, 59, 43, 13, 23, 17, 58, 25, 45, 62, 42, 35, 5, 70, 12, 24, 57, 26, 68","5","13807780"
"8, 21, 64, 56, 42, 20, 68, 52, 46, 5, 74, 28, 49, 1, 59, 29, 75, 35, 39, 63, 19, 57, 4, 72, 11, 51, 61, 17, 45, 73, 53, 31, 15, 40, 43, 3, 24, 6, 9, 12, 70, 67, 34, 18, 10, 25, 27, 62, 55, 69, 13, 37, 30, 50, 32, 26, 47, 7, 23, 38, 66, 48, 2, 54, 58, 65, 14, 41, 22, 33, 60, 36, 44, 16, 71","39, 52, 26, 72, 14, 12, 27, 63, 36, 56, 8, 5, 64, 43, 17, 40, 23, 33, 2, 37, 46, 24, 19, 67, 71, 38, 35, 62, 7, 48, 16, 68, 10, 28, 31, 73, 4, 25, 34, 32, 54, 30, 45, 6, 49, 69, 42, 15, 13, 9, 1, 59, 58, 65, 44, 3, 11, 51, 21, 61, 55, 57, 75, 22, 70, 74, 50, 18, 66, 47, 20, 53, 60, 41, 29","2","13807780"
"72, 56, 16, 48, 4, 32, 66, 37, 25, 75, 46, 26, 7, 57, 15, 52, 55, 40, 3, 27, 34, 47, 29, 23, 60, 5, 14, 11, 51, 65, 49, 21, 13, 62, 42, 1, 30, 28, 8, 33, 44, 63, 71, 41, 67, 24, 50, 43, 70, 12, 73, 2, 39, 68, 74, 6, 19, 58, 64, 54, 35, 38, 61, 53, 36, 45, 18, 17, 9, 69, 22, 20, 59, 31, 10","33, 52, 49, 63, 21, 53, 31, 25, 55, 48, 50, 27, 67, 8, 18, 2, 40, 24, 42, 64, 5, 61, 73, 15, 66, 30, 32, 34, 37, 57, 6, 7, 44, 71, 75, 28, 9, 29, 68, 62, 74, 26, 59, 22, 56, 10, 12, 3, 35, 39, 45, 20, 17, 38, 69, 47, 51, 54, 58, 60, 41, 46, 23, 11, 1, 16, 36, 70, 65, 43, 19, 72, 13, 4, 14","3","13807780"
"45, 2, 32, 10, 31, 16, 15, 60, 17, 64, 26, 5, 3, 9, 13, 12, 8, 54, 38, 52, 46, 29, 44, 49, 62, 30, 66, 11, 51, 21, 35, 22, 65, 67, 24, 19, 75, 41, 61, 73, 7, 50, 68, 27, 74, 1, 69, 20, 14, 72, 23, 28, 33, 43, 37, 57, 25, 59, 36, 47, 63, 6, 42, 56, 71, 70, 48, 39, 4, 55, 53, 58, 18, 34, 40","51, 72, 45, 37, 71, 17, 35, 27, 2, 14, 7, 3, 30, 54, 60, 5, 40, 74, 59, 49, 15, 73, 20, 44, 48, 16, 67, 55, 42, 18, 62, 29, 33, 9, 50, 13, 47, 19, 12, 41, 22, 69, 63, 58, 39, 66, 70, 75, 53, 6, 10, 43, 52, 36, 61, 68, 4, 23, 1, 31, 64, 28, 65, 46, 21, 8, 25, 38, 56, 32, 11, 26, 57, 24, 34","5","13807780"
"37, 33, 8, 73, 55, 41, 13, 54, 68, 45, 36, 20, 16, 22, 4, 62, 72, 48, 43, 21, 47, 56, 74, 15, 58, 32, 24, 3, 65, 23, 59, 67, 19, 44, 18, 61, 17, 5, 11, 50, 42, 10, 66, 35, 29, 71, 30, 70, 60, 39, 46, 25, 49, 27, 7, 38, 40, 6, 9, 28, 64, 12, 1, 2, 63, 69, 57, 75, 14, 53, 52, 26, 51, 31, 34","60, 61, 35, 21, 7, 18, 37, 5, 17, 10, 16, 34, 3, 56, 67, 45, 20, 62, 65, 72, 48, 59, 4, 2, 29, 38, 9, 1, 64, 55, 71, 24, 13, 15, 31, 52, 73, 42, 23, 75, 27, 68, 25, 47, 14, 11, 53, 33, 30, 43, 28, 40, 6, 49, 36, 46, 58, 44, 66, 22, 41, 74, 50, 32, 69, 39, 8, 54, 57, 63, 26, 51, 12, 70, 19","2","13807780"
"66, 51, 47, 69, 59, 36, 33, 45, 50, 15, 2, 3, 38, 26, 39, 32, 5, 64, 46, 42, 53, 37, 43, 44, 49, 25, 71, 16, 63, 75, 57, 35, 1, 6, 22, 68, 48, 60, 4, 18, 73, 28, 14, 29, 30, 17, 54, 74, 27, 24, 70, 52, 67, 56, 65, 62, 19, 40, 21, 72, 23, 20, 34, 31, 61, 58, 55, 9, 12, 13, 41, 11, 8, 7, 10","25, 63, 68, 8, 67, 32, 62, 5, 71, 26, 23, 4, 3, 50, 31, 52, 21, 30, 24, 1, 59, 53, 40, 45, 54, 34, 19, 6, 9, 20, 75, 33, 60, 42, 2, 73, 65, 37, 10, 16, 56, 27, 17, 36, 12, 48, 58, 55, 22, 39, 28, 15, 72, 49, 7, 61, 57, 14, 66, 18, 69, 35, 11, 41, 51, 74, 38, 46, 47, 70, 43, 29, 44, 13, 64","3","13807780"
