"sigma_o","sigma_x","Number of Components","Seed"
"6, 12, 54, 35, 13, 71, 30, 9, 4, 28, 51, 21, 42, 31, 11, 68, 40, 61, 24, 14, 23, 57, 26, 20, 41, 70, 16, 52, 73, 19, 47, 74, 2, 49, 15, 27, 43, 33, 22, 58, 1, 59, 36, 29, 38, 62, 5, 67, 32, 60, 25, 75, 34, 45, 56, 65, 18, 44, 53, 50, 72, 48, 66, 55, 37, 64, 39, 46, 8, 7, 10, 17, 63, 3, 69","11, 3, 72, 46, 54, 8, 12, 31, 28, 26, 4, 41, 52, 9, 36, 6, 23, 60, 50, 24, 32, 34, 65, 33, 51, 67, 45, 74, 29, 30, 59, 5, 66, 55, 21, 18, 58, 49, 68, 35, 71, 37, 61, 63, 48, 38, 53, 20, 39, 27, 43, 56, 7, 70, 44, 16, 69, 62, 22, 13, 47, 1, 75, 57, 40, 42, 19, 25, 64, 10, 14, 2, 15, 73, 17","4","9210025"
"49, 29, 67, 12, 43, 60, 23, 44, 21, 40, 38, 6, 65, 14, 46, 68, 36, 8, 34, 22, 69, 59, 66, 74, 56, 51, 4, 7, 26, 25, 2, 13, 57, 19, 42, 37, 5, 52, 50, 41, 11, 70, 75, 48, 58, 9, 18, 1, 17, 35, 47, 3, 55, 54, 61, 30, 45, 10, 62, 28, 33, 24, 15, 39, 16, 31, 63, 53, 20, 32, 71, 72, 64, 73, 27","6, 47, 28, 73, 70, 34, 1, 55, 68, 44, 64, 23, 35, 30, 16, 66, 5, 24, 11, 71, 12, 75, 72, 41, 33, 17, 10, 54, 15, 56, 18, 59, 63, 51, 57, 27, 53, 32, 62, 7, 46, 38, 2, 9, 60, 45, 74, 50, 25, 40, 37, 52, 14, 39, 22, 3, 48, 20, 61, 4, 67, 8, 21, 36, 58, 65, 19, 42, 31, 13, 26, 43, 29, 49, 69","5","9210025"
"29, 69, 41, 42, 28, 52, 11, 53, 46, 12, 62, 16, 35, 5, 8, 36, 48, 59, 61, 26, 21, 45, 38, 10, 20, 27, 71, 17, 60, 23, 31, 66, 44, 74, 57, 75, 37, 30, 67, 18, 54, 47, 33, 32, 1, 9, 6, 13, 15, 49, 68, 14, 43, 2, 55, 50, 3, 7, 4, 72, 73, 56, 34, 70, 63, 58, 64, 19, 40, 39, 65, 51, 22, 25, 24","19, 14, 45, 75, 31, 10, 18, 12, 69, 68, 17, 61, 32, 2, 38, 30, 16, 3, 26, 74, 9, 59, 50, 8, 60, 23, 27, 51, 15, 52, 72, 46, 42, 66, 7, 57, 58, 22, 47, 4, 33, 70, 34, 24, 65, 41, 44, 39, 20, 6, 71, 28, 37, 62, 11, 21, 56, 48, 53, 49, 64, 43, 25, 35, 1, 55, 67, 63, 5, 36, 13, 54, 73, 40, 29","5","9210025"
"26, 7, 43, 52, 42, 73, 71, 29, 33, 15, 34, 60, 24, 61, 37, 64, 8, 35, 25, 58, 53, 31, 9, 67, 46, 66, 59, 14, 72, 11, 6, 27, 23, 36, 3, 16, 62, 4, 19, 40, 17, 28, 54, 38, 13, 55, 47, 65, 68, 2, 1, 22, 51, 32, 70, 20, 18, 21, 10, 30, 57, 50, 45, 49, 56, 44, 48, 75, 5, 63, 39, 12, 69, 41, 74","68, 61, 10, 71, 52, 47, 29, 46, 20, 62, 58, 27, 16, 42, 75, 38, 40, 18, 53, 60, 1, 65, 23, 15, 24, 14, 2, 55, 45, 37, 66, 57, 39, 41, 50, 36, 54, 70, 72, 74, 49, 30, 64, 44, 35, 28, 4, 34, 73, 43, 17, 11, 48, 8, 12, 56, 21, 19, 59, 5, 67, 69, 51, 3, 31, 33, 9, 63, 7, 6, 26, 32, 25, 22, 13","5","9210025"
"51, 52, 44, 38, 73, 3, 23, 9, 20, 12, 63, 46, 72, 47, 28, 45, 14, 62, 70, 40, 71, 26, 13, 7, 36, 33, 34, 2, 8, 49, 25, 59, 11, 32, 60, 1, 65, 37, 57, 31, 16, 66, 18, 17, 35, 4, 55, 29, 74, 69, 27, 15, 48, 10, 75, 67, 61, 39, 6, 50, 53, 64, 68, 30, 5, 56, 19, 54, 21, 24, 22, 43, 42, 58, 41","38, 20, 71, 39, 58, 5, 43, 45, 24, 56, 15, 68, 16, 53, 44, 2, 54, 31, 51, 42, 1, 40, 8, 70, 6, 49, 4, 10, 46, 14, 33, 61, 50, 72, 41, 48, 32, 66, 17, 59, 64, 18, 25, 62, 7, 22, 74, 37, 47, 73, 19, 69, 34, 75, 35, 13, 57, 9, 29, 52, 30, 12, 36, 27, 55, 63, 67, 23, 3, 26, 65, 11, 21, 28, 60","5","9210025"
"29, 72, 27, 42, 31, 6, 41, 40, 24, 7, 39, 67, 60, 63, 10, 19, 28, 75, 25, 68, 1, 35, 44, 11, 70, 33, 56, 17, 23, 48, 66, 14, 20, 22, 47, 8, 73, 57, 12, 32, 58, 62, 52, 50, 26, 55, 9, 36, 2, 45, 59, 65, 69, 53, 30, 38, 15, 13, 21, 51, 49, 16, 71, 74, 34, 37, 18, 64, 43, 4, 46, 61, 3, 54, 5","15, 62, 11, 22, 43, 58, 17, 51, 8, 26, 45, 18, 53, 56, 66, 12, 7, 1, 32, 47, 24, 60, 41, 52, 72, 49, 16, 42, 61, 9, 28, 2, 44, 21, 67, 68, 69, 59, 70, 63, 64, 23, 5, 14, 29, 35, 4, 3, 40, 34, 74, 50, 13, 48, 20, 75, 57, 30, 55, 31, 38, 65, 39, 46, 71, 6, 10, 27, 33, 37, 25, 36, 73, 19, 54","3","9210025"
"11, 54, 5, 57, 52, 3, 10, 12, 65, 23, 39, 17, 68, 19, 22, 37, 15, 35, 24, 26, 46, 50, 59, 69, 74, 71, 20, 16, 40, 41, 32, 63, 72, 29, 33, 25, 61, 9, 73, 27, 42, 6, 75, 64, 18, 48, 51, 49, 67, 58, 2, 38, 47, 43, 8, 44, 60, 36, 21, 31, 62, 66, 14, 45, 4, 56, 28, 53, 30, 7, 70, 34, 1, 13, 55","42, 48, 9, 27, 32, 47, 73, 46, 58, 19, 7, 4, 10, 6, 55, 52, 59, 8, 35, 29, 33, 60, 30, 21, 26, 67, 69, 31, 2, 38, 54, 20, 62, 18, 11, 53, 45, 39, 51, 49, 28, 75, 16, 57, 50, 43, 66, 44, 24, 63, 37, 34, 5, 3, 1, 36, 61, 13, 14, 68, 41, 17, 70, 71, 23, 25, 40, 65, 56, 72, 74, 15, 64, 22, 12","2","9210025"
"5, 36, 9, 12, 73, 29, 6, 10, 33, 53, 62, 13, 27, 14, 64, 20, 43, 66, 8, 60, 59, 39, 23, 44, 47, 16, 56, 19, 34, 52, 57, 48, 22, 38, 70, 30, 31, 11, 24, 2, 68, 28, 32, 51, 75, 15, 4, 35, 72, 18, 3, 74, 61, 1, 42, 58, 46, 69, 45, 17, 71, 21, 54, 26, 37, 65, 25, 50, 67, 40, 63, 7, 55, 41, 49","31, 13, 64, 30, 14, 39, 29, 21, 49, 18, 37, 59, 25, 10, 69, 40, 74, 5, 43, 46, 19, 28, 58, 67, 6, 44, 17, 42, 11, 70, 51, 9, 33, 35, 73, 38, 50, 23, 16, 54, 45, 47, 53, 20, 41, 52, 1, 65, 4, 55, 57, 12, 68, 32, 2, 62, 8, 24, 63, 71, 26, 27, 72, 15, 34, 75, 3, 48, 22, 66, 56, 60, 7, 61, 36","3","9210025"
"16, 43, 32, 10, 11, 30, 61, 54, 49, 25, 72, 8, 23, 7, 60, 41, 50, 59, 21, 2, 63, 56, 20, 42, 71, 55, 6, 75, 33, 73, 66, 44, 64, 14, 5, 34, 45, 9, 47, 38, 12, 74, 19, 15, 58, 26, 18, 48, 65, 62, 53, 57, 51, 27, 22, 70, 67, 29, 28, 40, 35, 39, 3, 17, 36, 1, 68, 46, 24, 31, 52, 69, 13, 4, 37","63, 55, 69, 18, 68, 11, 42, 46, 13, 30, 40, 56, 22, 20, 5, 36, 32, 27, 26, 75, 58, 6, 7, 14, 67, 33, 74, 59, 19, 2, 44, 15, 24, 38, 9, 71, 41, 48, 73, 10, 49, 4, 34, 50, 64, 1, 29, 52, 21, 28, 60, 65, 62, 70, 66, 8, 51, 17, 37, 45, 3, 47, 23, 16, 53, 43, 61, 57, 31, 39, 25, 12, 72, 35, 54","3","9210025"
"39, 67, 60, 16, 18, 48, 74, 4, 53, 43, 29, 61, 51, 1, 14, 42, 3, 59, 68, 55, 58, 32, 20, 30, 33, 2, 23, 28, 15, 19, 5, 11, 41, 57, 35, 52, 44, 26, 7, 9, 63, 70, 12, 40, 54, 56, 25, 65, 17, 38, 66, 75, 72, 37, 10, 47, 45, 8, 24, 36, 62, 21, 22, 46, 34, 31, 64, 49, 13, 6, 27, 69, 50, 73, 71","42, 40, 1, 33, 32, 38, 56, 26, 65, 48, 28, 17, 30, 25, 4, 29, 52, 22, 46, 69, 43, 19, 8, 74, 68, 55, 54, 18, 7, 20, 49, 51, 16, 14, 39, 12, 24, 64, 5, 67, 11, 27, 9, 35, 47, 59, 62, 6, 21, 53, 45, 2, 73, 63, 72, 23, 75, 3, 15, 61, 50, 31, 58, 66, 71, 60, 41, 10, 34, 44, 37, 70, 13, 57, 36","4","9210025"
"5, 39, 45, 31, 55, 71, 9, 13, 29, 37, 33, 30, 62, 25, 15, 1, 4, 58, 48, 23, 47, 3, 34, 12, 38, 27, 8, 60, 50, 63, 28, 67, 35, 18, 73, 21, 24, 52, 26, 59, 11, 7, 53, 65, 61, 20, 72, 17, 69, 70, 64, 44, 43, 51, 6, 57, 46, 22, 56, 14, 32, 66, 42, 74, 54, 40, 49, 16, 75, 36, 19, 10, 2, 68, 41","50, 41, 36, 74, 47, 29, 21, 9, 73, 57, 13, 34, 71, 61, 43, 40, 52, 37, 16, 15, 70, 63, 14, 2, 4, 20, 69, 23, 51, 18, 22, 26, 68, 75, 65, 30, 56, 53, 46, 72, 42, 3, 66, 59, 31, 25, 58, 27, 60, 32, 7, 64, 54, 38, 35, 8, 17, 28, 62, 11, 1, 6, 5, 67, 19, 10, 33, 12, 39, 44, 45, 48, 24, 49, 55","4","9210025"
"26, 48, 2, 7, 42, 61, 12, 66, 41, 47, 28, 72, 45, 8, 57, 43, 44, 31, 65, 73, 1, 59, 11, 19, 16, 27, 9, 14, 30, 55, 75, 53, 67, 4, 68, 24, 58, 38, 20, 22, 50, 15, 13, 49, 69, 46, 70, 17, 60, 32, 5, 52, 40, 62, 6, 39, 18, 35, 51, 56, 29, 33, 63, 3, 34, 23, 64, 36, 54, 25, 74, 10, 37, 71, 21","54, 59, 72, 1, 51, 47, 57, 4, 20, 45, 66, 71, 58, 70, 63, 14, 37, 60, 55, 44, 38, 22, 75, 68, 32, 53, 49, 33, 36, 56, 15, 18, 6, 41, 40, 21, 74, 69, 30, 31, 2, 25, 11, 65, 26, 17, 16, 67, 34, 42, 46, 10, 13, 23, 35, 9, 27, 62, 5, 73, 3, 7, 61, 43, 48, 39, 50, 8, 64, 24, 28, 12, 19, 29, 52","4","9210025"
"36, 43, 39, 49, 16, 34, 62, 33, 6, 40, 23, 25, 75, 74, 54, 15, 58, 46, 30, 18, 73, 29, 66, 1, 20, 64, 17, 53, 52, 2, 4, 56, 11, 65, 26, 3, 68, 69, 8, 13, 44, 45, 35, 59, 47, 63, 51, 57, 61, 21, 38, 70, 67, 42, 9, 27, 14, 28, 50, 71, 12, 7, 19, 72, 55, 10, 31, 32, 22, 24, 60, 41, 48, 37, 5","42, 23, 75, 66, 33, 47, 30, 61, 51, 72, 24, 39, 34, 68, 2, 28, 17, 54, 32, 52, 1, 4, 57, 20, 12, 29, 73, 25, 59, 49, 35, 31, 67, 26, 37, 11, 22, 41, 9, 62, 64, 13, 10, 71, 43, 40, 45, 58, 3, 53, 50, 74, 65, 18, 21, 36, 5, 38, 27, 7, 56, 15, 55, 19, 14, 8, 6, 70, 48, 69, 46, 63, 44, 16, 60","3","9210025"
"75, 11, 57, 55, 45, 69, 71, 21, 61, 46, 34, 70, 54, 50, 25, 65, 36, 62, 38, 37, 10, 32, 49, 59, 27, 33, 2, 47, 3, 60, 16, 22, 15, 67, 4, 8, 12, 73, 9, 41, 29, 7, 42, 66, 44, 68, 24, 20, 39, 14, 23, 40, 64, 72, 31, 28, 19, 30, 52, 51, 18, 43, 56, 63, 5, 74, 48, 35, 13, 1, 26, 6, 58, 53, 17","58, 67, 37, 24, 32, 26, 16, 60, 59, 62, 71, 64, 39, 47, 45, 53, 25, 12, 65, 69, 27, 35, 52, 38, 68, 6, 3, 8, 42, 11, 54, 51, 5, 15, 49, 36, 23, 57, 75, 66, 41, 46, 22, 73, 4, 50, 43, 30, 63, 70, 31, 61, 9, 7, 72, 56, 20, 48, 19, 44, 29, 1, 17, 21, 18, 40, 2, 28, 33, 34, 55, 13, 10, 74, 14","6","9210025"
"37, 10, 12, 11, 65, 58, 45, 40, 17, 27, 72, 13, 22, 18, 30, 35, 15, 33, 8, 68, 34, 60, 1, 21, 7, 49, 61, 48, 28, 51, 62, 46, 29, 2, 42, 38, 67, 41, 3, 59, 19, 9, 55, 74, 75, 52, 57, 50, 23, 63, 70, 32, 66, 39, 16, 26, 53, 6, 44, 56, 73, 64, 24, 71, 31, 54, 36, 47, 25, 20, 69, 5, 14, 4, 43","6, 71, 68, 56, 24, 41, 10, 63, 72, 67, 8, 22, 1, 47, 20, 62, 16, 28, 3, 43, 32, 53, 54, 13, 61, 35, 15, 58, 26, 25, 19, 49, 18, 7, 17, 74, 31, 9, 29, 37, 51, 57, 45, 36, 42, 75, 64, 44, 50, 38, 39, 60, 70, 52, 69, 33, 12, 21, 23, 66, 65, 27, 14, 11, 2, 5, 40, 55, 4, 59, 48, 30, 34, 73, 46","7","9210025"
"75, 47, 28, 67, 22, 55, 73, 39, 21, 24, 59, 71, 60, 38, 26, 32, 5, 13, 20, 70, 41, 52, 10, 54, 15, 36, 44, 63, 30, 16, 27, 65, 12, 11, 25, 2, 62, 4, 51, 68, 17, 14, 37, 33, 23, 50, 48, 43, 56, 1, 46, 18, 66, 58, 57, 40, 31, 42, 34, 6, 8, 45, 72, 19, 7, 74, 53, 49, 9, 69, 3, 29, 61, 64, 35","49, 40, 69, 74, 35, 62, 29, 65, 27, 3, 55, 10, 53, 70, 48, 13, 45, 30, 23, 34, 39, 41, 72, 42, 60, 67, 2, 33, 19, 58, 17, 37, 59, 71, 22, 1, 5, 14, 64, 9, 47, 26, 16, 46, 36, 28, 57, 7, 25, 15, 18, 31, 54, 73, 6, 24, 43, 50, 51, 75, 66, 11, 32, 8, 56, 68, 12, 4, 38, 52, 61, 20, 21, 63, 44","3","9210025"
"55, 49, 46, 23, 18, 68, 35, 6, 47, 62, 44, 74, 52, 43, 8, 3, 17, 33, 29, 12, 75, 25, 50, 65, 28, 38, 2, 42, 64, 13, 15, 63, 9, 39, 27, 7, 1, 72, 14, 21, 34, 45, 71, 32, 40, 56, 37, 20, 19, 67, 31, 16, 48, 51, 58, 24, 36, 22, 53, 70, 69, 66, 59, 4, 57, 30, 5, 11, 10, 60, 54, 41, 26, 73, 61","68, 44, 67, 57, 55, 22, 23, 8, 16, 40, 72, 5, 32, 33, 35, 39, 66, 27, 21, 73, 63, 1, 58, 3, 25, 36, 29, 49, 54, 28, 74, 14, 45, 71, 64, 62, 19, 12, 11, 51, 6, 26, 13, 9, 60, 7, 50, 65, 43, 2, 53, 24, 59, 56, 18, 15, 34, 10, 70, 4, 41, 48, 38, 52, 42, 75, 47, 31, 61, 46, 69, 20, 17, 30, 37","5","9210025"
"31, 38, 22, 6, 44, 45, 29, 11, 75, 58, 53, 9, 61, 19, 21, 42, 69, 18, 16, 35, 2, 8, 64, 13, 20, 14, 27, 37, 70, 46, 1, 5, 7, 32, 47, 41, 63, 52, 23, 67, 71, 24, 40, 65, 68, 39, 48, 50, 60, 55, 12, 15, 73, 59, 57, 51, 66, 49, 54, 62, 30, 28, 72, 74, 56, 33, 3, 34, 43, 36, 10, 26, 17, 4, 25","37, 4, 56, 47, 15, 73, 3, 8, 41, 22, 11, 58, 10, 59, 68, 50, 46, 52, 33, 18, 51, 40, 65, 55, 70, 21, 19, 35, 34, 25, 53, 38, 43, 31, 5, 28, 29, 69, 7, 9, 44, 54, 63, 14, 42, 1, 39, 12, 16, 32, 64, 24, 45, 17, 48, 6, 49, 57, 30, 60, 61, 74, 75, 26, 2, 71, 72, 66, 27, 62, 23, 13, 36, 67, 20","5","9210025"
"24, 69, 59, 63, 74, 37, 72, 27, 9, 5, 19, 61, 55, 50, 26, 75, 66, 32, 68, 8, 51, 31, 33, 43, 1, 30, 12, 25, 60, 73, 41, 65, 62, 71, 34, 47, 16, 35, 21, 48, 23, 54, 2, 14, 57, 36, 45, 67, 49, 58, 40, 4, 53, 52, 38, 11, 3, 10, 64, 13, 20, 17, 46, 56, 7, 39, 29, 42, 28, 15, 22, 44, 6, 18, 70","54, 1, 63, 21, 40, 48, 51, 8, 32, 6, 46, 42, 45, 4, 28, 59, 64, 9, 25, 10, 57, 34, 27, 35, 14, 29, 38, 37, 15, 62, 39, 18, 72, 7, 74, 55, 36, 67, 65, 24, 70, 43, 13, 61, 30, 49, 56, 22, 50, 75, 44, 33, 66, 31, 52, 16, 11, 3, 26, 53, 69, 5, 19, 58, 71, 17, 20, 60, 41, 73, 47, 2, 23, 12, 68","6","9210025"
"54, 58, 8, 60, 38, 22, 4, 17, 59, 26, 61, 41, 30, 40, 1, 37, 49, 14, 53, 52, 63, 2, 44, 73, 18, 47, 11, 24, 29, 20, 16, 43, 56, 25, 3, 39, 12, 75, 13, 66, 62, 67, 48, 71, 32, 51, 31, 70, 28, 57, 69, 42, 10, 74, 35, 68, 5, 72, 64, 9, 7, 19, 65, 34, 6, 15, 27, 21, 46, 23, 45, 50, 33, 55, 36","70, 65, 47, 11, 61, 53, 71, 27, 45, 15, 20, 48, 51, 73, 36, 29, 3, 50, 2, 56, 43, 57, 38, 63, 25, 41, 44, 7, 1, 66, 54, 42, 67, 39, 4, 60, 23, 62, 31, 21, 13, 24, 32, 40, 34, 55, 17, 16, 12, 14, 35, 58, 74, 18, 68, 59, 9, 37, 46, 19, 8, 69, 33, 22, 49, 64, 6, 30, 10, 75, 5, 72, 28, 26, 52","5","9210025"
"65, 49, 1, 50, 21, 16, 26, 19, 27, 28, 36, 32, 43, 35, 52, 40, 33, 41, 2, 74, 71, 39, 58, 75, 72, 67, 18, 38, 44, 8, 12, 20, 63, 57, 42, 7, 25, 10, 29, 48, 69, 54, 3, 70, 62, 13, 47, 68, 73, 4, 59, 24, 37, 55, 11, 5, 15, 34, 17, 30, 23, 14, 61, 66, 60, 53, 6, 46, 64, 22, 45, 51, 9, 56, 31","46, 10, 74, 32, 48, 54, 34, 8, 23, 38, 65, 59, 35, 21, 11, 41, 2, 37, 52, 66, 29, 13, 3, 72, 6, 14, 5, 9, 28, 22, 25, 62, 4, 68, 57, 73, 75, 26, 63, 47, 7, 55, 49, 40, 33, 27, 70, 16, 31, 56, 51, 20, 24, 19, 42, 15, 58, 53, 44, 39, 12, 1, 45, 36, 30, 17, 67, 60, 71, 64, 50, 69, 43, 61, 18","2","9210025"
"57, 39, 14, 51, 26, 45, 24, 9, 48, 46, 38, 8, 66, 5, 29, 37, 27, 62, 59, 67, 23, 74, 21, 18, 7, 53, 2, 52, 42, 54, 32, 20, 19, 22, 50, 33, 35, 41, 60, 11, 10, 6, 61, 47, 72, 40, 1, 34, 12, 70, 73, 56, 4, 65, 16, 43, 71, 3, 64, 25, 63, 17, 28, 58, 49, 15, 13, 30, 69, 31, 36, 44, 68, 55, 75","48, 7, 64, 9, 61, 53, 18, 34, 50, 11, 22, 5, 23, 26, 71, 12, 1, 44, 27, 14, 29, 31, 6, 52, 36, 37, 32, 46, 47, 3, 30, 68, 65, 25, 10, 19, 45, 13, 74, 21, 66, 57, 56, 17, 70, 39, 40, 8, 49, 35, 28, 2, 59, 38, 4, 75, 73, 67, 16, 55, 33, 41, 60, 43, 54, 58, 72, 62, 20, 42, 51, 69, 24, 63, 15","3","9210025"
"70, 11, 66, 14, 46, 6, 9, 23, 57, 45, 7, 19, 2, 16, 71, 21, 54, 10, 44, 20, 62, 36, 8, 56, 17, 59, 48, 28, 18, 50, 40, 64, 58, 69, 37, 52, 68, 51, 13, 4, 12, 60, 61, 39, 24, 26, 47, 74, 34, 67, 5, 27, 32, 65, 1, 15, 49, 53, 73, 22, 31, 55, 33, 63, 42, 3, 43, 30, 38, 41, 35, 72, 29, 25, 75","12, 36, 33, 29, 52, 58, 67, 8, 44, 17, 62, 9, 31, 60, 40, 4, 2, 65, 42, 75, 34, 38, 28, 37, 73, 13, 57, 22, 3, 15, 10, 45, 25, 49, 11, 61, 51, 6, 27, 66, 18, 53, 19, 48, 47, 71, 46, 32, 26, 5, 21, 50, 7, 70, 59, 72, 30, 1, 55, 39, 74, 16, 68, 69, 54, 14, 24, 63, 20, 35, 64, 23, 43, 56, 41","2","9210025"
"11, 5, 73, 53, 28, 32, 38, 15, 6, 65, 29, 67, 25, 55, 24, 22, 3, 61, 57, 39, 50, 51, 56, 58, 9, 16, 71, 47, 21, 43, 41, 34, 30, 49, 2, 19, 54, 12, 52, 4, 10, 13, 23, 14, 68, 42, 27, 7, 33, 75, 69, 72, 37, 44, 17, 35, 40, 46, 48, 1, 59, 31, 8, 20, 26, 36, 60, 63, 62, 66, 18, 45, 64, 74, 70","23, 6, 8, 27, 37, 58, 49, 57, 33, 31, 9, 59, 14, 66, 12, 17, 39, 18, 75, 42, 1, 68, 50, 72, 40, 71, 35, 30, 53, 60, 46, 7, 67, 73, 36, 26, 69, 22, 21, 11, 63, 19, 32, 41, 54, 28, 29, 55, 43, 52, 5, 45, 56, 2, 61, 64, 20, 4, 51, 3, 44, 24, 38, 65, 13, 74, 62, 34, 16, 25, 15, 70, 10, 48, 47","5","9210025"
"45, 24, 67, 41, 15, 73, 32, 74, 62, 6, 1, 17, 46, 8, 51, 22, 18, 29, 16, 65, 61, 10, 68, 27, 47, 2, 4, 5, 20, 48, 69, 37, 40, 31, 44, 59, 13, 54, 64, 14, 35, 26, 75, 70, 55, 21, 30, 63, 9, 23, 33, 7, 25, 36, 71, 58, 72, 38, 34, 53, 3, 39, 57, 11, 42, 66, 52, 43, 19, 49, 50, 28, 12, 60, 56","38, 33, 75, 4, 58, 16, 9, 24, 64, 68, 25, 35, 57, 37, 62, 14, 43, 13, 55, 53, 47, 2, 46, 19, 11, 39, 22, 71, 56, 17, 1, 70, 48, 49, 8, 61, 28, 65, 36, 54, 12, 6, 42, 15, 32, 34, 31, 20, 50, 3, 21, 44, 7, 41, 51, 52, 30, 40, 5, 67, 29, 60, 27, 73, 69, 26, 63, 10, 23, 66, 59, 74, 45, 18, 72","4","9210025"
"57, 73, 54, 19, 41, 18, 5, 30, 29, 65, 36, 52, 11, 74, 40, 12, 64, 13, 70, 34, 23, 59, 1, 67, 39, 60, 15, 63, 43, 10, 72, 61, 37, 7, 17, 22, 50, 55, 27, 14, 48, 3, 6, 44, 68, 35, 25, 26, 69, 58, 66, 56, 4, 75, 42, 62, 53, 2, 16, 31, 45, 49, 8, 24, 47, 33, 32, 46, 38, 71, 20, 28, 9, 21, 51","13, 3, 63, 29, 9, 31, 27, 53, 74, 38, 54, 2, 1, 64, 37, 6, 20, 12, 39, 69, 8, 22, 11, 5, 70, 10, 17, 51, 35, 52, 67, 72, 73, 65, 15, 49, 25, 28, 16, 42, 44, 71, 47, 26, 48, 62, 32, 56, 30, 45, 75, 40, 55, 59, 4, 58, 61, 7, 36, 68, 19, 24, 33, 23, 18, 43, 46, 66, 60, 34, 41, 21, 50, 14, 57","7","9210025"
"15, 19, 44, 71, 50, 67, 68, 16, 46, 40, 28, 5, 39, 38, 4, 51, 35, 56, 48, 24, 22, 42, 30, 10, 65, 8, 49, 11, 73, 47, 13, 1, 37, 3, 64, 7, 12, 52, 26, 66, 63, 57, 20, 31, 61, 14, 54, 32, 43, 60, 45, 18, 23, 59, 25, 69, 27, 36, 75, 21, 34, 55, 2, 70, 74, 41, 6, 9, 53, 33, 58, 17, 62, 72, 29","3, 20, 28, 22, 25, 65, 32, 34, 10, 6, 12, 62, 57, 33, 41, 1, 52, 14, 44, 72, 55, 7, 17, 39, 30, 64, 60, 75, 9, 29, 66, 37, 56, 15, 53, 35, 2, 54, 61, 4, 5, 36, 48, 45, 13, 8, 42, 43, 67, 16, 31, 38, 63, 24, 27, 23, 74, 47, 18, 46, 51, 40, 59, 49, 68, 19, 11, 50, 21, 71, 73, 70, 26, 58, 69","5","9210025"
"51, 13, 7, 2, 23, 22, 12, 15, 41, 72, 53, 42, 52, 28, 24, 58, 66, 45, 54, 62, 63, 50, 68, 31, 56, 44, 71, 6, 70, 48, 73, 74, 34, 40, 35, 18, 26, 25, 19, 11, 49, 10, 57, 47, 27, 32, 75, 61, 39, 43, 59, 60, 33, 38, 16, 9, 55, 46, 67, 21, 65, 1, 3, 64, 8, 29, 4, 69, 30, 14, 36, 20, 37, 5, 17","67, 56, 30, 59, 66, 52, 58, 57, 65, 46, 45, 31, 32, 18, 34, 64, 19, 27, 73, 60, 41, 36, 1, 4, 11, 14, 49, 74, 8, 28, 62, 35, 70, 15, 42, 69, 54, 29, 17, 68, 39, 38, 6, 9, 71, 43, 40, 37, 7, 33, 75, 24, 53, 51, 50, 63, 3, 5, 48, 12, 26, 61, 55, 44, 25, 20, 13, 72, 2, 23, 47, 16, 10, 21, 22","3","9210025"
"15, 40, 44, 1, 75, 41, 73, 14, 46, 74, 52, 17, 38, 67, 70, 59, 55, 37, 32, 8, 50, 11, 2, 20, 27, 47, 66, 7, 26, 10, 69, 18, 4, 51, 25, 35, 21, 28, 30, 13, 33, 39, 43, 29, 62, 68, 64, 58, 71, 54, 24, 72, 36, 23, 3, 12, 34, 42, 9, 53, 31, 57, 60, 45, 22, 48, 63, 56, 16, 19, 65, 5, 6, 49, 61","29, 1, 33, 65, 64, 62, 39, 28, 48, 18, 27, 7, 35, 72, 66, 44, 15, 3, 14, 74, 67, 53, 8, 57, 24, 51, 11, 45, 32, 22, 70, 25, 41, 63, 69, 10, 43, 59, 38, 2, 54, 60, 13, 17, 71, 21, 52, 6, 19, 55, 50, 61, 26, 37, 46, 20, 12, 47, 16, 68, 58, 23, 40, 5, 73, 9, 36, 75, 49, 31, 30, 56, 4, 34, 42","5","9210025"
"38, 21, 7, 45, 26, 72, 70, 28, 35, 25, 9, 60, 44, 32, 48, 71, 29, 22, 24, 62, 67, 73, 74, 1, 75, 19, 6, 14, 17, 58, 52, 20, 54, 43, 36, 13, 15, 68, 40, 57, 37, 63, 51, 61, 5, 16, 11, 4, 27, 50, 10, 47, 56, 53, 39, 30, 33, 12, 46, 23, 69, 8, 2, 42, 18, 66, 65, 3, 31, 64, 49, 41, 59, 55, 34","18, 4, 14, 56, 33, 29, 46, 68, 42, 63, 22, 28, 12, 74, 52, 60, 26, 37, 30, 23, 61, 1, 40, 58, 34, 71, 49, 7, 55, 45, 8, 21, 72, 54, 2, 44, 53, 32, 5, 66, 67, 51, 27, 38, 75, 50, 31, 35, 62, 9, 17, 11, 13, 39, 16, 43, 6, 57, 69, 19, 73, 20, 47, 3, 10, 41, 36, 25, 48, 15, 65, 59, 64, 24, 70","2","9210025"
